time_step,error_history,max_cost_history,min_cost_history,cost_norm_history,rugged_terr,warm_start,imperfect_state
77,0.8850760275561353,38345.77685213958,33003.33826831574,5342.438583823838,False,True,True
78,0.8832764259230074,39841.827554607975,35571.984799461534,4269.842755146441,False,True,True
79,0.8817030063783222,38888.06381379574,33563.800938216446,5324.2628755792975,False,True,True
80,0.8803100416240137,42542.46524449546,35950.24113300914,6592.224111486321,False,True,True
81,0.8792018583415719,40339.46100388662,35548.97199743607,4790.489006450553,False,True,True
82,0.8782937508221469,38636.71477899611,33865.786923851716,4770.927855144393,False,True,True
83,0.8776245817671774,38483.5673356918,34580.47288388338,3903.0944518084143,False,True,True
84,0.876981166453899,43467.72856132852,37234.684969484355,6233.043591844165,False,True,True
85,0.876425387702706,43779.4840986187,39255.01191284944,4524.472185769257,False,True,True
86,0.8758734047273741,40967.68058694944,34572.2362337332,6395.44435321624,False,True,True
87,0.8752510349843167,39511.66482021717,34484.954109104125,5026.710711113046,False,True,True
88,0.8745240490948204,46979.21051976229,34433.630855861105,12545.579663901182,False,True,True
89,0.8737602358411027,39540.7434826558,35276.43191320008,4264.31156945572,False,True,True
90,0.8729340438800968,40072.310662747244,34191.78023072326,5880.530432023981,False,True,True
91,0.8719753364461399,39650.21022526274,34799.732927671655,4850.477297591082,False,True,True
92,0.8710455344191361,40770.41023361911,34873.596612868045,5896.813620751069,False,True,True
93,0.8699898919756168,43987.69996580512,36043.76439873081,7943.93556707431,False,True,True
94,0.8690743331493022,36902.16614384953,32029.299752490962,4872.866391358566,False,True,True
95,0.8683519872831788,37821.7464227252,34267.61466465451,3554.131758070689,False,True,True
96,0.867862238912638,44374.116040545734,33985.50757875647,10388.608461789263,False,True,True
97,0.8676350821315928,36640.96260174633,31720.64701649592,4920.31558525041,False,True,True
98,0.867636860973182,37389.9432593353,30963.082071699715,6426.861187635583,False,True,True
99,0.867791471771862,46303.024366917365,39082.258431896356,7220.765935021009,False,True,True
100,0.8680423169026625,36878.109468835835,32064.525374286713,4813.584094549122,False,True,True
101,0.868257386116074,37153.43609075218,33351.24655648227,3802.1895342699063,False,True,True
102,0.8685529808072383,37404.38678208258,32839.660662784896,4564.726119297688,False,True,True
103,0.8689762515181843,42648.82704345428,34649.02127728973,7999.805766164551,False,True,True
104,0.8694299151324661,38503.47925442528,32500.156632038204,6003.322622387073,False,True,True
105,0.8698280917577625,39375.70480080212,32602.65312895189,6773.051671850233,False,True,True
106,0.8701039935209177,38958.895691647194,32143.17947722757,6815.716214419623,False,True,True
107,0.8703003705609464,36028.99881854609,31792.525216421647,4236.473602124443,False,True,True
108,0.8705581839107968,50619.72509837718,43049.448514738135,7570.276583639046,False,True,True
109,0.8708110887362155,41617.31750227933,34669.54788270296,6947.769619576371,False,True,True
110,0.8713273757024047,37493.0202594087,30018.323878741605,7474.696380667097,False,True,True
111,0.871587031164747,44466.79165080768,38631.73505797612,5835.056592831563,False,True,True
112,0.8716331683004729,37470.66185786486,32317.53348004615,5153.1283778187135,False,True,True
113,0.8716724910248036,35464.685014605275,30534.259823551005,4930.42519105427,False,True,True
114,0.871501144413974,48524.38816471136,40046.51729103694,8477.870873674423,False,True,True
115,0.8711400755574006,43513.84308136624,37886.71598430325,5627.127097062992,False,True,True
116,0.87068672618095,38945.53438859507,34528.27112080912,4417.263267785951,False,True,True
117,0.87006022742615,38416.99999159886,33478.48512202343,4938.514869575432,False,True,True
118,0.8692513354328899,45370.2818915276,36444.26429794748,8926.017593580124,False,True,True
119,0.8684747265252657,41856.89845993888,34716.69859698565,7140.199862953232,False,True,True
120,0.8675809536401439,38493.44545539991,31604.453992409923,6888.991462989987,False,True,True
121,0.8667407042541634,42365.89897627986,32753.531255953472,9612.367720326387,False,True,True
122,0.8660146841721049,40794.50683592669,34395.02485765095,6399.48197827574,False,True,True
123,0.8652728471942865,36430.22131206644,31762.3609390618,4667.860373004638,False,True,True
124,0.8645133529551721,38525.33978959129,33686.39657095277,4838.943218638524,False,True,True
125,0.8638973808850132,40126.16893108515,34615.99473116797,5510.174199917179,False,True,True
126,0.8635636171371089,37491.705964111934,30458.022336866707,7033.683627245227,False,True,True
127,0.86369736625014,37515.73716491731,32731.342408969373,4784.394755947935,False,True,True
128,0.8640446274011853,40371.8527944838,33650.60168553254,6721.251108951255,False,True,True
129,0.8644396692984495,34804.28209613105,29895.38076118304,4908.901334948008,False,True,True
130,0.865017261987469,37994.04250529371,32223.281631480335,5770.760873813379,False,True,True
131,0.8656648549379696,37090.12660061508,33146.96724248332,3943.1593581317647,False,True,True
132,0.866505549387304,38206.39401690049,32429.740009907255,5776.654006993238,False,True,True
133,0.867401108292058,36342.975596350785,31999.623687539166,4343.351908811619,False,True,True
134,0.8682526844386406,41068.488267412205,33342.06699897573,7726.421268436476,False,True,True
135,0.868906340538633,36677.62546505633,33536.831994931796,3140.793470124532,False,True,True
136,0.8693564062903403,36653.645905830606,32810.94382844258,3842.7020773880286,False,True,True
137,0.869581991092905,37495.562936627946,32775.41501340772,4720.1479232202255,False,True,True
138,0.8695416218647922,36458.897805723675,31398.961102669484,5059.936703054191,False,True,True
139,0.8693445929473173,37634.90890731115,31383.68181291529,6251.227094395865,False,True,True
140,0.868874326856443,39628.29854153359,32994.578620375134,6633.719921158459,False,True,True
141,0.8682498822703678,38408.52620420886,31827.491669117022,6581.034535091836,False,True,True
142,0.8673217067236276,42870.93305449073,36863.61900622361,6007.314048267115,False,True,True
143,0.8662127782269482,36198.96060353755,32257.448077961697,3941.5125255758503,False,True,True
144,0.8649311560847043,36931.23727766155,31534.230042656574,5397.007235004978,False,True,True
145,0.8635657975931545,37410.47629341148,30646.916500438565,6763.559792972912,False,True,True
146,0.8620142813974696,40349.00653581119,32763.09126745614,7585.915268355049,False,True,True
147,0.8605821830761508,34896.35238914915,30850.141549234908,4046.2108399142417,False,True,True
148,0.8591999891045204,33554.39218452992,29334.05555508116,4220.3366294487605,False,True,True
149,0.8581306075309585,34082.32403248931,29029.702956243975,5052.6210762453375,False,True,True
150,0.8573977840931452,35425.871370569555,30834.477875124845,4591.39349544471,False,True,True
151,0.8570626178723242,38964.76981580506,33856.208075308314,5108.561740496749,False,True,True
152,0.8572530996423265,39399.80816260323,34368.84349693726,5030.964665665968,False,True,True
153,0.8577433985342817,36348.544698081096,31928.14571176729,4420.398986313805,False,True,True
154,0.8584821655551192,37369.49787809655,33686.858765430996,3682.639112665551,False,True,True
155,0.8595804705161142,39264.37923131384,34471.810621344295,4792.568609969545,False,True,True
156,0.860750789691759,44375.02252601484,37690.846707545825,6684.175818469019,False,True,True
157,0.8620260395197705,36471.48808073305,30600.95774044619,5870.530340286859,False,True,True
158,0.8633122736791009,34183.24217561234,30245.51559242997,3937.726583182368,False,True,True
159,0.8647246909013653,36733.672441992516,30477.006947019014,6256.665494973502,False,True,True
160,0.8659967659653008,36337.44119676975,32274.519424603714,4062.921772166039,False,True,True
161,0.8672063819652484,36861.17632200768,31431.258022952807,5429.918299054876,False,True,True
162,0.8680828215579323,42684.67603139777,35362.16418179656,7322.511849601215,False,True,True
163,0.868519191323996,35855.91446194073,32366.75698335058,3489.1574785901503,False,True,True
164,0.8685373892736654,35170.36600769243,30337.755684816297,4832.610322876131,False,True,True
165,0.8681445103639093,36112.88391791085,31033.142845897142,5079.741072013705,False,True,True
166,0.8674072126372737,36214.12639658649,32111.008877569628,4103.117519016865,False,True,True
167,0.8664619233746285,36607.300230971654,30588.39150865093,6018.908722320724,False,True,True
168,0.8651702244947879,37061.00468983207,31257.926816384323,5803.07787344775,False,True,True
169,0.8635850903701505,35834.9753985171,30718.635910058143,5116.339488458954,False,True,True
170,0.8617817883081927,36205.14388712216,31902.11346698057,4303.030420141593,False,True,True
171,0.8599946319643327,37185.743392055054,31727.51850367738,5458.224888377674,False,True,True
172,0.8581680453714385,34640.23458745581,30317.36943225607,4322.865155199739,False,True,True
173,0.8561850000647871,36876.829019618584,31216.780730406128,5660.048289212456,False,True,True
174,0.8541671644011845,34682.42801989669,29224.47051708665,5457.957502810037,False,True,True
175,0.8518180009967349,33837.501161085005,30084.905894300857,3752.5952667841484,False,True,True
176,0.8491562307014461,37546.37540885818,29942.21449774416,7604.160911114017,False,True,True
177,0.8464895875214269,34604.62333773536,27843.398022235007,6761.225315500349,False,True,True
178,0.8439256058632045,34089.52125266713,29776.613287727632,4312.907964939499,False,True,True
179,0.8415582004340347,32574.07505668247,28172.813472787937,4401.261583894535,False,True,True
180,0.8393789773002216,39334.907071465415,30310.071415452658,9024.835656012758,False,True,True
181,0.8375883723284094,33548.78737547843,27974.276519029765,5574.510856448665,False,True,True
182,0.8362953603714481,33943.27615651481,29414.259912922895,4529.016243591916,False,True,True
183,0.8353713053530074,34086.3073491144,31182.526046515875,2903.781302598527,False,True,True
184,0.8348721521281874,34039.61483687975,29768.379600302047,4271.235236577704,False,True,True
185,0.8346735956616227,32887.84899886704,29333.58907844418,3554.259920422861,False,True,True
186,0.8345382703284601,47807.079694671,36212.93829913691,11594.14139553409,False,True,True
187,0.834230989586758,32930.496872099975,28229.47518349153,4701.021688608445,False,True,True
188,0.8337931191504571,33069.14698778608,29357.974643088135,3711.172344697945,False,True,True
189,0.8331806364558374,37864.155774890874,33983.439992797044,3880.71578209383,False,True,True
190,0.8325240004841932,35958.02396806835,29885.082001039365,6072.941967028986,False,True,True
191,0.831662314847668,41711.604083432336,34470.27415274942,7241.329930682914,False,True,True
192,0.8305984622663843,35059.364047353374,29893.87973920294,5165.484308150433,False,True,True
193,0.8293407747619762,33946.258101067186,30466.761718976402,3479.4963820907833,False,True,True
194,0.827903626540372,35280.28250535046,29774.140717623188,5506.141787727269,False,True,True
195,0.8264369687567504,41991.952259756625,36426.50336726855,5565.448892488072,False,True,True
196,0.8247939034147328,34521.254089438335,28902.44995072318,5618.804138715153,False,True,True
197,0.8229525863757253,36834.57218314227,31734.457692238262,5100.114490904009,False,True,True
198,0.8210691479230898,41620.8712940773,32911.94878511208,8708.922508965217,False,True,True
199,0.8191904331066178,36504.51080699223,29567.40707312775,6937.103733864478,False,True,True
200,0.8173710759304483,34565.70151103028,30063.970364495013,4501.731146535269,False,True,True
201,0.8154921961294148,35560.6497132433,29972.6140784834,5588.035634759901,False,True,True
202,0.8136534782250051,38146.46518520941,30092.981447028615,8053.483738180796,False,True,True
203,0.8119833065691907,69577.72898321316,59970.84304149171,9606.885941721455,False,True,True
204,0.8106006673788763,35478.30383276166,30293.84064787613,5184.463184885528,False,True,True
205,0.8095014443338208,36942.192574946355,29173.76698339935,7768.425591547006,False,True,True
206,0.8087557045071945,37427.6652064514,32172.094240031503,5255.570966419895,False,True,True
207,0.8082736684782811,48277.60204616244,33344.19441685775,14933.407629304696,False,True,True
208,0.8080033678529306,36372.02564930069,31691.25178105804,4680.77386824265,False,True,True
209,0.8082194979010471,34511.7222387186,29937.284014534285,4574.438224184312,False,True,True
210,0.8087762077245898,34278.88871531829,30302.380137211047,3976.508578107241,False,True,True
211,0.809511618007921,34736.1776665936,31787.590625755554,2948.5870408380433,False,True,True
212,0.8103787851442841,34887.27460881835,31237.211296854184,3650.0633119641643,False,True,True
213,0.8109902989983091,38886.43080192388,34402.301165129524,4484.129636794358,False,True,True
214,0.8113978474011948,47984.525617116655,39216.57509104038,8767.950526076274,False,True,True
215,0.8117630546534204,38742.3204819817,32428.28910196876,6314.031380012937,False,True,True
216,0.8118855197708056,39809.10012334285,34051.87463308097,5757.225490261873,False,True,True
217,0.8117974631558815,34588.88755092153,30884.504158507196,3704.383392414333,False,True,True
218,0.8116860778639517,35762.30478215075,32194.442696434013,3567.862085716737,False,True,True
219,0.8114198379696544,31802.498621675557,28235.479949243723,3567.0186724318337,False,True,True
220,0.8110916198068081,43930.18633140171,36261.92571761453,7668.260613787177,False,True,True
221,0.8107106152754978,33068.87036034318,29984.940180953898,3083.930179389281,False,True,True
222,0.8101141396064859,36274.34826472965,32123.384208793286,4150.964055936362,False,True,True
223,0.8093157398890487,32898.68717155427,29770.5113560608,3128.1758154934723,False,True,True
224,0.8085697878198542,33969.3215681978,29953.528744081737,4015.792824116066,False,True,True
225,0.807753835372977,34887.468095887394,29874.618877600653,5012.849218286741,False,True,True
226,0.8069271380366838,32527.103395225662,29202.516480427767,3324.5869147978956,False,True,True
227,0.8060716746103749,32384.661655351218,28040.165141903675,4344.496513447542,False,True,True
228,0.805015485998335,33821.062594695395,29343.350660782817,4477.711933912578,False,True,True
229,0.8037257482849803,39398.02697215941,31539.181053845758,7858.845918313651,False,True,True
230,0.8024066412183491,41500.38000003634,35363.51966047587,6136.860339560473,False,True,True
231,0.8012786009883537,32433.98259227196,28723.39337123194,3710.5892210400198,False,True,True
232,0.8002088945254013,44047.49668319795,34544.268528789304,9503.228154408644,False,True,True
233,0.7990393091441128,35546.37767926839,30937.13606263529,4609.241616633102,False,True,True
234,0.797951739372652,36080.77060325006,30370.084564294604,5710.686038955453,False,True,True
235,0.796707771517979,32649.724153031322,28416.87387838156,4232.850274649762,False,True,True
236,0.795392997116739,36184.953358345796,28056.30404001734,8128.649318328455,False,True,True
237,0.7938790533291955,33539.585454535954,29149.08749577278,4390.497958763175,False,True,True
238,0.7921746923344809,33018.560458627086,30031.898323923146,2986.66213470394,False,True,True
239,0.7903982284236378,30574.449066892146,26666.985044843597,3907.464022048549,False,True,True
240,0.7885703267463956,34787.39482157247,29213.965266215062,5573.429555357405,False,True,True
241,0.7865344336013406,36448.862523890275,31342.20219801042,5106.660325879857,False,True,True
242,0.784516211999451,36090.026193923986,30491.392129877415,5598.634064046571,False,True,True
243,0.7824640070909135,33635.43915589141,29862.136254621688,3773.302901269719,False,True,True
244,0.7804221217496476,35281.57887168629,30680.718354756602,4600.860516929686,False,True,True
245,0.7784248202490013,39288.85887671767,29490.307651992363,9798.551224725306,False,True,True
246,0.7765105327707916,32660.202994006762,28212.03344611048,4448.169547896283,False,True,True
247,0.7747722136852808,33111.20218913978,29044.348884035186,4066.853305104596,False,True,True
248,0.7731594190276989,32157.339218653895,27290.23587507817,4867.103343575724,False,True,True
249,0.7717014498291782,31854.228748529098,27770.174050531088,4084.05469799801,False,True,True
250,0.7706055634532718,33958.78940886009,29101.954375229725,4856.835033630363,False,True,True
251,0.7700269463254542,33895.927299961295,29713.42312516652,4182.504174794776,False,True,True
252,0.769810834880047,33236.944814031216,28786.481023280103,4450.463790751113,False,True,True
253,0.7699911326008247,34587.95649087052,29388.725752160135,5199.2307387103865,False,True,True
254,0.7704193618136024,34014.47065977463,29247.013839773033,4767.4568200016,False,True,True
255,0.7710222668806729,34573.972434399155,28137.88832000929,6436.084114389865,False,True,True
256,0.7717236775629132,36763.8746526373,32492.620331770722,4271.2543208665775,False,True,True
257,0.7725742258708826,34359.66360876421,29224.4859601124,5135.17764865181,False,True,True
258,0.7735868354436767,41700.96717569494,33387.40859741143,8313.558578283511,False,True,True
259,0.7748672656154009,36809.19034911147,31494.786183795753,5314.404165315718,False,True,True
260,0.7762453948531682,49488.854987581915,40687.20269552813,8801.652292053783,False,True,True
261,0.7777049682479199,40386.98875467955,30310.704200145035,10076.284554534515,False,True,True
262,0.7790874079921828,34375.752546221396,30767.149650057243,3608.602896164153,False,True,True
263,0.7803507837311208,36824.75557222481,30722.95027552014,6101.805296704668,False,True,True
264,0.7814228510810944,34414.75617274827,28934.728920029753,5480.027252718515,False,True,True
265,0.7824375687037305,49026.9992742507,35345.76609371553,13681.233180535171,False,True,True
266,0.7833707095236874,35750.51246646876,31231.18718206693,4519.325284401832,False,True,True
267,0.7841257419383033,35169.82116178344,29262.67560551128,5907.14555627216,False,True,True
268,0.7847572039242792,33839.25801215345,28880.21746199468,4959.040550158767,False,True,True
269,0.78532058228672,35997.823984797724,30173.868949623407,5823.955035174316,False,True,True
270,0.7857447754112621,35649.710255936756,31629.982256470612,4019.727999466144,False,True,True
271,0.7859858648058586,33758.22326443996,29983.940704603527,3774.282559836436,False,True,True
272,0.7861368069290823,32176.422324828323,26301.001143590613,5875.421181237711,False,True,True
273,0.7860458109995303,33177.16221369111,28618.416417545584,4558.745796145526,False,True,True
274,0.7855928560011344,35160.1817903723,29763.857208901805,5396.324581470493,False,True,True
275,0.7848652021851186,36057.49891645119,30780.148702809445,5277.350213641748,False,True,True
276,0.7840492667541353,39258.557422965794,32845.6054359755,6412.951986990294,False,True,True
277,0.7830350806170622,34996.3448001005,30675.857653699793,4320.487146400708,False,True,True
278,0.7820396452888617,33360.967579240765,29257.59528786725,4103.372291373515,False,True,True
279,0.7811297597304487,33199.17362693112,29320.512556271628,3878.6610706594947,False,True,True
280,0.7805112801961942,35393.00106655898,28626.825000967547,6766.176065591433,False,True,True
281,0.7800268158179636,33434.216354408374,29099.358172015938,4334.858182392436,False,True,True
282,0.7794361846701414,32423.005696968467,28753.365918372154,3669.6397785963127,False,True,True
283,0.7785190363455515,34483.74867593929,29255.892402715934,5227.856273223359,False,True,True
284,0.7773134809938638,36219.423353444545,28932.848024296494,7286.5753291480505,False,True,True
285,0.7760774604573011,31847.944041573763,27446.438435525968,4401.505606047795,False,True,True
286,0.7747783707456805,38863.88487205806,32494.342743693083,6369.542128364974,False,True,True
287,0.7734181528113995,33430.157332913994,27694.317963331585,5735.839369582409,False,True,True
288,0.7720627739057523,36106.27463093995,29457.818098573363,6648.456532366588,False,True,True
289,0.7705723780431771,29954.864823261454,26604.20435393004,3350.660469331415,False,True,True
290,0.7689692383929241,32998.16993893831,28902.09263015701,4096.077308781296,False,True,True
291,0.7672612540678588,31708.960138278264,28080.606475631528,3628.3536626467358,False,True,True
292,0.765339988281096,32932.4864118217,28540.67089064599,4391.815521175711,False,True,True
293,0.7632640522270859,30456.34964784771,25847.959633997114,4608.390013850596,False,True,True
294,0.7610638300850519,45830.99312574483,36644.33301630868,9186.660109436154,False,True,True
295,0.7588113215578675,34369.07586479746,28597.15744205632,5771.918422741139,False,True,True
296,0.7565135117203086,30358.191429630206,24800.08226847442,5558.109161155786,False,True,True
297,0.7542601091397858,36150.00251667719,30385.891467958172,5764.111048719016,False,True,True
298,0.7518697996906174,32423.568177884372,26399.626501288152,6023.94167659622,False,True,True
299,0.7495278241626092,30765.964804537696,27436.589873101144,3329.3749314365523,False,True,True
300,0.7473165178871604,31977.77688586172,27548.192650843364,4429.584235018356,False,True,True
301,0.745431833682519,40770.95748443213,34817.680516319204,5953.276968112928,False,True,True
302,0.7437581744238788,37333.77037171945,30497.544925156217,6836.225446563236,False,True,True
303,0.7421923675129541,34955.4665085233,30510.422185056297,4445.044323467002,False,True,True
304,0.7405470303814614,34461.442324810734,28581.265906784112,5880.176418026622,False,True,True
305,0.7390502269318849,39026.1799526072,31754.149778302402,7272.030174304797,False,True,True
306,0.7377187732686881,37708.64103032255,29022.958409973853,8685.682620348696,False,True,True
307,0.7364131353257856,34413.261549347604,28301.757916233393,6111.503633114211,False,True,True
308,0.7351521393384141,34976.25913714581,27939.65564627741,7036.603490868401,False,True,True
309,0.7339692321641036,33163.550110871074,28491.237484752903,4672.3126261181715,False,True,True
310,0.7329191153378957,34609.03469146456,28214.77115443536,6394.263537029205,False,True,True
311,0.7319396350900164,32912.143702816735,28737.83143425788,4174.312268558853,False,True,True
312,0.7310081929777549,39937.41368625588,27948.21812993219,11989.195556323692,False,True,True
313,0.7300627488915414,32887.94796737238,27735.882915293427,5152.065052078957,False,True,True
314,0.7289543091756214,33169.95348571432,27057.28109437698,6112.672391337343,False,True,True
315,0.7276800400363933,31989.873466086654,26771.959719422157,5217.913746664497,False,True,True
316,0.7262161916770027,32624.59252907049,27276.064003547497,5348.528525522994,False,True,True
317,0.7245889350637412,32167.365496811202,26731.729256881634,5435.636239929569,False,True,True
318,0.7228761580593059,33525.043124485936,27480.44338458891,6044.599739897025,False,True,True
319,0.7210886378263118,34179.494816829276,26920.766275961996,7258.72854086728,False,True,True
320,0.7192044216782546,47941.4366164417,39278.60307367542,8662.833542766282,False,True,True
321,0.7174519086861016,32663.309925775873,26295.405943029997,6367.903982745876,False,True,True
322,0.7157832868887386,35224.091256946085,29807.244796813007,5416.846460133078,False,True,True
323,0.7142226297657502,35276.25542833204,28829.59527178306,6446.660156548984,False,True,True
324,0.7126033917263465,29965.787227064673,24418.452681384893,5547.33454567978,False,True,True
325,0.7111007843982887,33629.64621106812,29253.00833712147,4376.637873946645,False,True,True
326,0.709730244797696,30988.93059691499,24926.961562367742,6061.969034547248,False,True,True
327,0.7084215870211753,31484.24577008658,25567.47856195193,5916.76720813465,False,True,True
328,0.7070651840395099,32647.509346176597,28321.10703550915,4326.402310667447,False,True,True
329,0.7056854966225298,34915.570424295816,27369.48598969676,7546.084434599055,False,True,True
330,0.7041364226162373,33984.33117150299,28662.35023361649,5321.980937886503,False,True,True
331,0.7022144000764912,31863.745548495073,28444.50832609355,3419.2372224015235,False,True,True
332,0.7002726388785019,46233.56164936184,37977.89450104278,8255.667148319066,False,True,True
333,0.6983864506228661,32223.66348763737,28195.19685141828,4028.4666362190874,False,True,True
334,0.6965503603595806,34233.752708551154,26815.968566723368,7417.784141827786,False,True,True
335,0.6947324127163641,30543.873137628485,26352.239253230335,4191.63388439815,False,True,True
336,0.6929103165569446,36381.61902358748,31449.46539216933,4932.15363141815,False,True,True
337,0.6911429809214819,33370.432760611075,28937.498754849206,4432.934005761868,False,True,True
