time_step,error_history,max_cost_history,min_cost_history,cost_norm_history,rugged_terr,warm_start,imperfect_state
77,0.8993628671320222,47309.847394019016,38480.895540761274,8828.951853257742,True,True,True
78,0.8999215296990867,49274.51481840856,40072.94079119449,9201.574027214076,True,True,True
79,0.9006496201844619,45043.824199606664,37319.136553186254,7724.687646420411,True,True,True
80,0.9014055986073415,49547.51871741885,42430.13597430079,7117.382743118054,True,True,True
81,0.9022638238037741,50205.20050859885,39715.47158701836,10489.728921580492,True,True,True
82,0.903440809824649,45708.333375045535,38895.203743790466,6813.129631255069,True,True,True
83,0.9046144904490755,44451.824662796396,37562.96303152914,6888.861631267253,True,True,True
84,0.9058577589777512,44120.02056696553,39034.49087149144,5085.529695474092,True,True,True
85,0.9071262424453019,42451.09741196887,37666.09971945133,4784.997692517536,True,True,True
86,0.9083161018687028,46136.487546035496,38188.019997100186,7948.46754893531,True,True,True
87,0.9092360931700633,42683.923663560316,36949.02443490179,5734.899228658527,True,True,True
88,0.909941464077333,44133.358769262166,36410.538401541475,7722.820367720691,True,True,True
89,0.9103317801182313,43999.7999771083,39210.437134063,4789.362843045295,True,True,True
90,0.9105949115924271,41451.80826068735,34700.44136896196,6751.366891725389,True,True,True
91,0.9108074066436226,40344.15153776142,34529.76047212096,5814.391065640462,True,True,True
92,0.9109817362800999,43068.22333027037,34664.3147601527,8403.908570117666,True,True,True
93,0.9110656812937616,39145.94079160389,34666.947622783104,4478.993168820787,True,True,True
94,0.9109734457946198,43259.38057321003,36785.49276784588,6473.887805364153,True,True,True
95,0.9109221563222407,40621.95524210682,34525.569081224276,6096.386160882546,True,True,True
96,0.9110373613313363,38835.403176523236,34267.802279787225,4567.60089673601,True,True,True
97,0.9111772062919297,36071.96770600027,31385.485294311267,4686.482411689005,True,True,True
98,0.9114110939556375,41751.07683805028,35958.42316190436,5792.653676145921,True,True,True
99,0.9117520128102906,43400.64982681144,37046.08743699215,6354.562389819286,True,True,True
100,0.9121985957576505,44457.84468733983,36908.52766914688,7549.317018192945,True,True,True
101,0.9126460349371877,45811.67864438135,38977.57744867567,6834.101195705676,True,True,True
102,0.9130850670201008,38491.76759696975,32614.609437732695,5877.158159237057,True,True,True
103,0.9135565943565346,40676.252725627244,33412.51586131922,7263.736864308026,True,True,True
104,0.9141027220412339,62234.47203006273,42187.25327881867,20047.218751244058,True,True,True
105,0.9147886470610156,39919.4272875458,35035.3115320334,4884.115755512394,True,True,True
106,0.915501254043894,72896.90092354568,58435.753996320695,14461.146927224981,True,True,True
107,0.9161056665655807,39584.00769973524,35090.50412325924,4493.503576475996,True,True,True
108,0.9167338281184523,39141.84434052635,33509.99115336286,5631.853187163491,True,True,True
109,0.9172938954984385,48581.88814272561,36999.01123026099,11582.87691246462,True,True,True
110,0.9177709029109955,43258.97201511612,36880.00088084162,6378.9711342744995,True,True,True
111,0.9182201971489103,40096.37113545909,35003.30990790423,5093.061227554863,True,True,True
112,0.9187968632980733,44023.9709630038,36882.82540757839,7141.145555425406,True,True,True
113,0.919372799418783,41491.653836671314,37061.539661003175,4430.114175668139,True,True,True
114,0.9198886943078147,41091.46988792366,34902.218295094906,6189.251592828754,True,True,True
115,0.920211907236807,40878.55184905319,36683.67322623403,4194.87862281916,True,True,True
116,0.9204603844195248,41267.230497744036,35533.52124544974,5733.7092522942985,True,True,True
117,0.9204644642530947,40295.33395743073,36247.97732605888,4047.3566313718547,True,True,True
118,0.9204944132340495,39808.26919491883,33901.30517438115,5906.964020537678,True,True,True
119,0.9206729921115422,41457.16626924586,35599.93732928772,5857.228939958142,True,True,True
120,0.9209497076684677,43560.53955938612,35414.59478130577,8145.944778080346,True,True,True
121,0.9213754185769858,40228.73820167122,33989.36770748106,6239.37049419016,True,True,True
122,0.9218116373992236,40241.48387937701,34546.93431838538,5694.5495609916325,True,True,True
123,0.9219478610121006,37932.97540966653,34041.731226884054,3891.244182782473,True,True,True
124,0.9219226527016786,38832.48145445704,33684.07195956996,5148.409494887077,True,True,True
125,0.9219471343940515,37009.89062746485,31827.34901347879,5182.541613986057,True,True,True
126,0.922351168473269,49707.450521737,38403.04960964157,11304.400912095429,True,True,True
127,0.9230269592393415,57697.89946795792,47666.920379918025,10030.979088039894,True,True,True
128,0.9237523985527809,41818.626327382415,35989.495439366765,5829.13088801565,True,True,True
129,0.9243940556916508,41299.393367691286,35352.10402435448,5947.289343336808,True,True,True
130,0.9249975813827481,72626.6767868418,61415.75837147485,11210.918415366948,True,True,True
131,0.925445141122981,42755.81109218922,36863.56838243634,5892.242709752885,True,True,True
132,0.9257051246016439,39906.55272092016,32457.76956706411,7448.7831538560495,True,True,True
133,0.9259445034107177,38562.053018379265,33685.003808158,4877.049210221267,True,True,True
134,0.9258246941387661,38657.16101942416,35133.95081899162,3523.210200432535,True,True,True
135,0.9252538460372213,63811.32992782694,56515.05034097362,7296.279586853321,True,True,True
136,0.9242975539686314,39747.30446927169,35397.29559885457,4350.008870417114,True,True,True
137,0.9229274226075301,38272.02630518993,34574.026956331014,3697.999348858917,True,True,True
138,0.9211728619953115,37215.872292988075,32458.5133509461,4757.358942041974,True,True,True
139,0.919352185798015,39779.898877571635,34297.56355038493,5482.335327186702,True,True,True
140,0.9173213185051959,38032.560866575885,33556.38738031233,4476.173486263557,True,True,True
141,0.9150873673236484,39490.14205232753,32263.79416045069,7226.3478918768415,True,True,True
142,0.9126740186160477,35454.414229462534,32231.207167501125,3223.2070619614096,True,True,True
143,0.9102868111275316,49763.57089667409,43121.0534185031,6642.517478170994,True,True,True
144,0.907756550306524,36699.9758368638,32339.272785326568,4360.703051537232,True,True,True
145,0.9053352271609868,46475.94859692418,38283.63708566455,8192.311511259628,True,True,True
146,0.9029316048557946,43455.07952462255,36491.18482481755,6963.894699805001,True,True,True
147,0.9006247417965805,39670.17806371725,35509.808404655116,4160.369659062133,True,True,True
148,0.8983837757779948,50465.7063623192,38482.2850359648,11983.4213263544,True,True,True
149,0.896384928532639,45830.87180384912,39784.00974559416,6046.862058254963,True,True,True
150,0.8947181975350642,38860.9191298386,32989.19122063457,5871.727909204026,True,True,True
151,0.8934466774151968,54374.635675135316,47561.15010793695,6813.485567198368,True,True,True
152,0.8925111164983115,39244.69742067466,31643.69731764629,7601.000103028371,True,True,True
153,0.8918716165748777,42187.67824631802,35868.59743399444,6319.080812323584,True,True,True
154,0.8914709945311061,50188.39342741996,40636.804667791934,9551.588759628023,True,True,True
155,0.8913209664166334,37786.7205490802,32121.576233970816,5665.1443151093845,True,True,True
156,0.8913255664627334,39978.38342760744,35974.454763936694,4003.9286636707475,True,True,True
157,0.8915847281227921,49184.787077028115,40744.01271818679,8440.774358841329,True,True,True
158,0.8917888873021651,42370.29994072574,37423.26457007349,4947.035370652251,True,True,True
159,0.89210875712701,43549.04136106836,35844.08973384698,7704.9516272213805,True,True,True
160,0.892325377052526,37194.522008848224,33111.960518803666,4082.561490044558,True,True,True
161,0.8924779579262963,45002.87030988111,38137.56073330897,6865.309576572137,True,True,True
162,0.8925402645572797,57903.41033730423,44617.160092393984,13286.250244910247,True,True,True
163,0.8924309216102142,38169.915032987235,34176.10991021721,3993.805122770027,True,True,True
164,0.8921084612475354,43084.492983734686,34659.43920728599,8425.053776448694,True,True,True
165,0.8917299438029463,35926.00564846727,31754.902142091803,4171.103506375464,True,True,True
166,0.8912355101410259,40844.39611213659,34584.97070224423,6259.425409892356,True,True,True
167,0.8904935867535908,38915.977431880674,33618.945730128195,5297.031701752479,True,True,True
168,0.8894931398509293,39042.794899122506,33219.853569973304,5822.941329149202,True,True,True
169,0.8882371408306874,38281.535937102,32990.07137059673,5291.464566505274,True,True,True
170,0.8868592162287398,35750.887801160054,30413.579297869983,5337.308503290071,True,True,True
171,0.885472670547059,39952.422447565215,34582.47642160083,5369.946025964382,True,True,True
172,0.884029505757902,35781.741168135326,31955.409615915145,3826.331552220181,True,True,True
173,0.8824669772285898,39140.05588416349,33552.78456870881,5587.27131545468,True,True,True
174,0.8809730666429405,40325.99213267611,35459.78420290286,4866.207929773249,True,True,True
175,0.8794629105743187,39007.792767745144,33576.752109286695,5431.040658458449,True,True,True
176,0.8779992221142997,49687.91339118041,40883.66662838051,8804.2467627999,True,True,True
177,0.8768748694244288,42647.54703785217,36225.29567587,6422.251361982169,True,True,True
178,0.8759336099193313,40123.52585624003,33034.33031381488,7089.19554242515,True,True,True
179,0.875274994454693,37949.18916683928,33304.12164653934,4645.067520299941,True,True,True
180,0.8748263592978158,41490.08142638601,35059.14133965792,6430.940086728086,True,True,True
181,0.8746751180176265,51841.438062870526,44107.29653491641,7734.141527954118,True,True,True
182,0.8745461592617123,42209.410293231806,34683.20692596876,7526.203367263042,True,True,True
183,0.8746438070739436,41713.039860176694,36238.808424598465,5474.231435578229,True,True,True
184,0.8748574412518054,37692.44684436207,32708.78006412243,4983.6667802396405,True,True,True
185,0.8752330141386768,38368.87226541306,33194.2217087072,5174.650556705863,True,True,True
186,0.8757047381133058,42561.371614151954,36489.271196551534,6072.100417600421,True,True,True
187,0.8760503781927671,47524.3111068968,33275.91462252755,14248.396484369252,True,True,True
188,0.8761329990869384,43196.06191249196,35704.94757817683,7491.114334315134,True,True,True
189,0.8760385961058091,36860.597536477995,32502.649546186258,4357.947990291737,True,True,True
190,0.8759626214526158,38370.73467931567,32209.551117494746,6161.1835618209225,True,True,True
191,0.8757043184069219,38930.43110650163,33072.51512756728,5857.915978934347,True,True,True
192,0.8753399824744968,49017.32257140661,37690.482746964015,11326.839824442592,True,True,True
193,0.8748871126731167,41587.79569187059,35177.11856974087,6410.677122129717,True,True,True
194,0.8744850854878256,62237.142603412634,50553.02153187184,11684.121071540794,True,True,True
195,0.8740557744082925,35730.532077203476,32112.469479120417,3618.062598083059,True,True,True
196,0.8735294570196397,38186.1452880929,33497.236149649034,4688.909138443865,True,True,True
197,0.8731463847907741,37804.918742671005,33271.10601260347,4533.812730067533,True,True,True
198,0.8727255267953093,62448.06023912676,48963.37748453357,13484.682754593188,True,True,True
199,0.8725792577373057,60579.64823685799,48231.33877428615,12348.309462571837,True,True,True
200,0.8726605330108369,42733.96158373656,36788.931401325535,5945.030182411028,True,True,True
201,0.8728218874544785,37855.63287193707,31812.701678115256,6042.931193821816,True,True,True
202,0.8729901910900132,49299.19049192732,42839.92232616325,6459.2681657640715,True,True,True
203,0.8731001349901234,37247.30711709401,31555.99502654584,5691.31209054817,True,True,True
204,0.8731564837816004,42988.917627993884,36313.7929381342,6675.124689859687,True,True,True
205,0.8731146401902486,47003.72881613739,38100.936591467536,8902.79222466985,True,True,True
206,0.8728000552653244,38982.26769320601,32498.484240733727,6483.783452472286,True,True,True
207,0.8722326677244522,36267.37506502702,33389.33060120435,2878.0444638226763,True,True,True
208,0.871509336058001,38022.54871957248,33291.2183320522,4731.330387520276,True,True,True
209,0.8707359668411133,35011.91308367923,31714.3110155666,3297.602068112632,True,True,True
210,0.8700626199747056,34808.96021141254,30186.67178037591,4622.288431036628,True,True,True
211,0.8696689150676137,37445.27361423531,31883.645083064865,5561.628531170445,True,True,True
212,0.8693363498779423,42406.8976913016,35082.11739775644,7324.780293545162,True,True,True
213,0.8689739283261749,34806.33756985703,30919.241685857334,3887.0958839996965,True,True,True
214,0.8685033572318995,45757.169994149575,39539.90428102192,6217.265713127657,True,True,True
215,0.8679107649766716,39534.74126841249,33704.633452392896,5830.10781601959,True,True,True
216,0.867244792038534,38547.46586088357,33651.263291776246,4896.202569107321,True,True,True
217,0.8665968132221868,41736.36497810105,34242.723919316646,7493.6410587844075,True,True,True
218,0.8656987716220751,41552.61596379122,33766.25043915173,7786.365524639492,True,True,True
219,0.8646359267564762,39526.465518732475,32700.563037299886,6825.902481432589,True,True,True
220,0.8634928653619195,39400.94013845404,33131.98665805475,6268.9534803992865,True,True,True
221,0.8622656600698462,37249.33935354746,32191.705318759105,5057.634034788356,True,True,True
222,0.8607787376308437,44281.7374893715,35990.20926196554,8291.528227405965,True,True,True
223,0.8594140872834175,38028.748305615954,31985.468207738508,6043.280097877447,True,True,True
224,0.8579518488137748,36811.22277951434,31413.779242858247,5397.443536656094,True,True,True
225,0.8565054450325632,38319.582691765114,31623.373787142897,6696.208904622217,True,True,True
226,0.8550130782934724,47343.273012010555,39513.41413719802,7829.858874812533,True,True,True
227,0.853608875274037,51217.59136050168,44605.318755515815,6612.272604985868,True,True,True
228,0.852453777093925,40352.70826292406,33982.7609264117,6369.947336512363,True,True,True
229,0.8514838749228008,38757.90541122055,33603.23879789178,5154.666613328765,True,True,True
230,0.8506620910826116,35508.730252475376,32323.234742345896,3185.49551012948,True,True,True
231,0.849910772558687,38150.662608037965,31967.67827427273,6182.984333765235,True,True,True
232,0.8491683861581002,35781.65396479721,30695.020199044557,5086.633765752653,True,True,True
233,0.8483823083900703,41414.34939825759,34824.47005129327,6589.879346964321,True,True,True
234,0.8476258074944916,38044.21064485248,32187.54270523059,5856.66793962189,True,True,True
235,0.8470533855119982,44591.9451322671,37015.32075925109,7576.624373016013,True,True,True
236,0.8465600748985658,36632.61464221221,31486.68266717939,5145.931975032821,True,True,True
237,0.845891206300056,39017.13599303714,34460.86395562257,4556.272037414572,True,True,True
238,0.8452822812911626,40216.05906939661,35441.37900050079,4774.680068895817,True,True,True
239,0.8447023798730566,44382.53218794217,34135.19104396395,10247.341143978221,True,True,True
240,0.8442715526052949,40114.96665680805,33471.113425801406,6643.853231006644,True,True,True
241,0.8437001539943038,41700.13919174863,36153.489906997565,5546.649284751067,True,True,True
242,0.8430372686227926,36922.675614631546,31876.717028439103,5045.958586192442,True,True,True
243,0.8422942355733559,38610.47384127245,34202.63704446291,4407.836796809541,True,True,True
244,0.8414156246126094,35168.3749149156,30283.529022203424,4884.845892712176,True,True,True
245,0.8404551370945316,38990.881485784965,32589.793154499,6401.088331285966,True,True,True
246,0.839654607313078,37393.14009068678,30934.404784812592,6458.735305874186,True,True,True
247,0.8391432614446078,72751.10356598301,59341.445202435,13409.658363548006,True,True,True
248,0.8389523823199905,37696.65431245115,32589.381887852243,5107.272424598908,True,True,True
249,0.8389176383580194,46912.14580930681,38400.28076979735,8511.86503950946,True,True,True
250,0.8389910492301216,42708.94027643094,37580.70940840521,5128.230868025734,True,True,True
251,0.8389772480642995,42828.64449615487,37350.162819193654,5478.481676961215,True,True,True
252,0.8388483011657661,51437.96101558341,41182.339843079564,10255.621172503845,True,True,True
253,0.8385893547007365,40558.485317586754,35111.58574903537,5446.899568551387,True,True,True
254,0.8382191764719341,46663.14971523981,40264.99817643342,6398.151538806385,True,True,True
255,0.8379127740501937,38334.37188997859,33154.21687147741,5180.15501850118,True,True,True
256,0.8374383738025901,39904.3575347857,36175.7623206698,3728.5952141158996,True,True,True
257,0.8370110152281106,46070.11836425939,38830.263955009636,7239.854409249754,True,True,True
258,0.8367350875043249,44763.05916813291,35444.77771798441,9318.281450148497,True,True,True
259,0.8364503466027426,40467.286852012716,33375.374737953156,7091.91211405956,True,True,True
260,0.8360843221755628,53793.036034939054,43088.80698786104,10704.229047078014,True,True,True
261,0.8359596138470219,40957.05877786297,33414.817501585596,7542.241276277375,True,True,True
262,0.8363085452554085,37016.26234006208,32346.470286640193,4669.7920534218865,True,True,True
263,0.8371129358696232,43182.555073109055,35097.80694907329,8084.7481240357665,True,True,True
264,0.8382956323703723,40420.9158361562,34730.08507334649,5690.83076280971,True,True,True
265,0.8399292527230434,49344.94692574844,38327.87577682859,11017.071148919851,True,True,True
266,0.8419619569224267,37685.803636190816,32670.462382341895,5015.341253848921,True,True,True
267,0.8442764383079367,58226.49627226408,50356.477740578295,7870.018531685782,True,True,True
268,0.8468351480267822,55505.18886019357,46845.06513199653,8660.123728197039,True,True,True
269,0.8496938876284118,44713.33165465761,37154.236843432955,7559.094811224655,True,True,True
270,0.8524534108758752,39412.46285401774,33411.90625644166,6000.5565975760765,True,True,True
271,0.855305923092071,42745.35099181677,36068.59819336978,6676.7527984469925,True,True,True
272,0.8581872547407134,38886.94071101707,33012.81795573008,5874.12275528699,True,True,True
273,0.8608239422163095,40300.589070666174,35446.72586122518,4853.863209440991,True,True,True
274,0.8631188160271434,38573.64862148161,32642.772758703966,5930.875862777644,True,True,True
275,0.8651965262109406,39060.019453779394,34794.582701915984,4265.43675186341,True,True,True
276,0.8670953495023778,42165.871783926355,36200.46399645055,5965.407787475808,True,True,True
277,0.8686271503091022,50969.659586680194,36964.77896471004,14004.880621970151,True,True,True
278,0.8699647719453049,39972.425304059914,33572.819112928286,6399.606191131628,True,True,True
279,0.8711121594483163,40244.99288846651,33907.16510718175,6337.827781284766,True,True,True
280,0.8720710565128763,46415.34425690166,40361.512326188276,6053.831930713386,True,True,True
281,0.8726925280551848,43717.66246525367,35820.85726597546,7896.805199278213,True,True,True
282,0.8731383266600637,37023.639545189515,32325.18091927901,4698.458625910505,True,True,True
283,0.8733706851313682,44637.24383683613,36843.29509489744,7793.948741938693,True,True,True
284,0.8733973400206007,37304.784623392276,32522.601017683082,4782.183605709193,True,True,True
285,0.8731624897998511,39926.39599020987,34672.23257088891,5254.163419320961,True,True,True
286,0.8728519926169577,47026.63198364136,39778.18160584317,7248.450377798188,True,True,True
287,0.8723722134229224,39684.02531326031,33847.04182328307,5836.9834899772395,True,True,True
288,0.871960179227641,42494.520906310034,35806.13531884266,6688.385587467375,True,True,True
289,0.8717879030987493,35123.13365911451,30305.31883971342,4817.814819401086,True,True,True
290,0.8715946407104251,34867.508590804944,32075.048562734424,2792.46002807052,True,True,True
291,0.8712404642959221,38771.62957809778,33081.34585039356,5690.28372770422,True,True,True
292,0.8706036583504106,38847.652543771634,33275.5816284037,5572.0709153679345,True,True,True
293,0.8696009743197582,40299.50344222596,32888.44263264796,7411.060809578004,True,True,True
294,0.8682784077152429,44264.892064214044,35873.598057258525,8391.294006955519,True,True,True
295,0.8667136716660467,38193.26758134097,32957.06520271985,5236.202378621121,True,True,True
296,0.8648130468666521,35041.14135189133,30653.358104354105,4387.783247537227,True,True,True
297,0.8626886086915306,44304.9549161591,37258.29930787189,7046.655608287212,True,True,True
298,0.8603986428744462,36238.89796454801,30975.993881291713,5262.904083256293,True,True,True
299,0.857998271580459,41849.69417108589,34462.60443179503,7387.089739290859,True,True,True
300,0.8554936016477421,38054.37516630088,31901.326191544074,6153.048974756806,True,True,True
301,0.8527644748986052,32722.984524726024,29115.472645893577,3607.511878832447,True,True,True
302,0.8497950790709803,36685.10074312673,31931.458548918017,4753.642194208711,True,True,True
303,0.8465997296400111,36785.95215575183,32168.11647145652,4617.835684295311,True,True,True
304,0.8433172539926409,35183.3645058261,30183.46871834935,4999.895787476751,True,True,True
305,0.840019740590513,41265.69707540841,33348.94675356976,7916.750321838648,True,True,True
306,0.8367747060010563,45738.69977761172,35985.23390213016,9753.465875481561,True,True,True
307,0.8337105584564855,42708.116462038815,35671.5260981846,7036.590363854215,True,True,True
308,0.8307919985330233,37274.765346235276,34217.439426363024,3057.3259198722517,True,True,True
309,0.8279704574793687,38194.448513537754,33493.48834450325,4700.960169034508,True,True,True
310,0.8252771081058643,36671.909476902816,32012.194650331105,4659.7148265717115,True,True,True
311,0.8227838967973048,40577.97435965217,33580.440985130226,6997.533374521947,True,True,True
312,0.8205094454044892,46430.381049021504,35599.71915011738,10830.661898904124,True,True,True
313,0.8184538855123664,35690.58304118285,31509.06487346934,4181.5181677135115,True,True,True
314,0.8165232183972676,36428.72949086403,31069.77957739197,5358.949913472061,True,True,True
315,0.8146638910505178,43053.87885214678,35835.396008564654,7218.4828435821255,True,True,True
316,0.8127639483550777,47482.70210889012,38902.71339549667,8579.988713393446,True,True,True
317,0.8108237797992325,36102.39049870989,31655.946823344555,4446.443675365332,True,True,True
318,0.8088777520671521,35727.893343500895,30890.630465169397,4837.262878331498,True,True,True
319,0.8071323185372538,37779.843225300196,33218.1868917984,4561.656333501793,True,True,True
320,0.8054339443320825,37166.57302413287,31960.357462218424,5206.215561914447,True,True,True
321,0.8038285324273887,37856.53704608988,33709.57480779162,4146.962238298256,True,True,True
322,0.8024066506936502,43034.09363894149,36164.28596709487,6869.807671846625,True,True,True
323,0.801383769144678,37835.38498871392,32173.624174862165,5661.760813851757,True,True,True
324,0.8008705617034004,62378.53351355528,51109.87647091278,11268.657042642502,True,True,True
325,0.8008685725725102,45356.78480819697,39053.10681032987,6303.677997867104,True,True,True
326,0.801167071624654,41669.16575998577,35902.61615243272,5766.549607553054,True,True,True
327,0.8016348897779574,43819.44131183766,34585.3347063602,9234.106605477464,True,True,True
328,0.8021138019971674,37671.45566411914,31428.606429034055,6242.849235085083,True,True,True
329,0.8024734979386172,41742.21465386779,34835.849930461336,6906.364723406456,True,True,True
330,0.8028641673039779,35653.79109929403,30047.39990394095,5606.391195353081,True,True,True
331,0.8031618247043129,35840.12429375964,30037.394596216556,5802.729697543084,True,True,True
332,0.8033974201778781,38117.79327498741,33069.418741011694,5048.374533975715,True,True,True
333,0.8036872379406635,34728.19705892797,30249.52860884575,4478.668450082223,True,True,True
334,0.803873916817613,37281.586218603734,31153.04765529711,6128.538563306625,True,True,True
335,0.8039396734651955,34132.365390770676,30714.94788333135,3417.4175074393243,True,True,True
336,0.8038182044280516,43058.13833038874,35804.889646728494,7253.2486836602475,True,True,True
337,0.8033107123021671,35837.670546331814,32094.613384072854,3743.0571622589596,True,True,True
